	IDNPROCEEDING	IDNCASE	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY	CASE_TYPE	NAT	LANG	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED	DATE_RELEASED
12989	8704903	8925728	2019-05-10 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
12990	8704907	8925731	2019-05-10 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
12991	8704908	8925732	2019-05-10 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
12992	8704913	8925736	2019-05-10 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
12993	8704919	8925742	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
12994	8704922	8925745	2019-05-11 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GP	SP			N		0.0		
12995	8704923	8925746	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
12996	8704924	8925747	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
12997	8704925	8925748	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
12998	8704926	8925749	2019-05-11 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
12999	8704927	8925750	2019-05-11 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13000	8704928	8925751	2019-05-11 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13001	8704929	8925752	2019-05-10 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13002	8704930	8925753	2019-05-10 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13003	8704931	8925754	2019-05-10 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	GT	MAM			N		0.0		
13004	8704932	8925755	2019-05-10 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	GT	MAM			N		0.0		
13005	8704933	8925756	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13006	8704934	8925757	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13007	8704935	8925758	2019-05-10 00:00:00.000	2019-06-05 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13008	8704936	8925759	2019-05-10 00:00:00.000	2019-06-05 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13009	8704937	8925760	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13010	8704938	8925761	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13011	8704939	8925762	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13012	8704941	8925764	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13013	8704943	8925766	2019-05-10 00:00:00.000	2019-06-14 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13014	8704944	8925767	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13015	8704945	8925768	2019-05-10 00:00:00.000	2019-06-14 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13016	8704946	8925769	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13017	8704947	8925770	2019-05-10 00:00:00.000	2019-06-05 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13018	8704948	8925771	2019-05-10 00:00:00.000	2019-06-05 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13019	8704949	8925772	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13020	8704950	8925773	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13021	8704951	8925774	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	GT	SPS			N		0.0		
13022	8704956	8925779	2019-05-11 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13023	8704964	8925787	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13024	8704967	8925790	2019-05-11 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13025	8704969	8925792	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13026	8704973	8925796	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13027	8704974	8925797	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13028	8704594	8925464	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13029	8704975	8925798	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13030	8704976	8925799	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13031	8704977	8925800	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13032	8704978	8925801	2019-05-11 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13033	8704979	8925802	2019-05-11 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13034	8702686	8924160	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	LSM			N		0.0		
13035	8705044	8925867	2019-05-10 00:00:00.000	2019-06-26 16:25:14.867	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13036	8621736	8864583	2019-04-02 00:00:00.000	2019-05-03 00:00:00.000	SND	CIX	PSL						2019-05-08 00:00:00.000	1230.0	W	T						2019-06-17 00:00:00.000	Y			2019-07-17 00:00:00.000		N	RMV	HO	SP			N		0.0		
13037	8704631	8925495	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13038	8704644	8925506	2019-05-09 00:00:00.000		SND	CIX	JLR						2019-07-22 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13039	8704654	8925515	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13040	8704669	8925527	2019-05-10 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13041	8704690	8925546	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13042	8704704	8925557	2019-05-09 00:00:00.000		SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13043	8706250	8926841	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13044	8706802	8927262	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13045	8704736	8925583	2019-05-09 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13046	8704757	8925599	2019-05-09 00:00:00.000	2019-05-30 00:00:00.000	SND	CIX	JDV						2019-06-13 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13047	8707285	8927671	2019-05-11 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13048	8706828	8927285	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13049	8706842	8927295	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13050	8706854	8927304	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13051	8706108	8926729	2019-04-07 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	GT	SP			N		0.0		
13052	8707740	8928079	2019-05-13 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13053	8704844	8925676	2019-05-09 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13054	8707747	8928086	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13055	8707753	8928092	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13056	8708279	8928518	2019-05-14 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	LOC						2019-07-23 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13057	8708282	8928521	2019-05-14 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	LOC						2019-07-23 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13058	8706167	8926775	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	GT	SP			N		0.0		
13059	8707764	8928101	2019-05-13 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13060	8707767	8928104	2019-05-13 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13061	8729941	8945059	2019-05-22 00:00:00.000		SND	CIX	SS2						2019-09-04 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13062	8729944	8945062	2019-05-22 00:00:00.000		SND	CIX	JLR						2019-08-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13063	8729946	8945064	2019-05-22 00:00:00.000		SND	CIX	SS2						2019-09-04 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13064	8706194	8926797	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	GT	SP			N		0.0		
13065	8706206	8926807	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	GT	SP			N		0.0		
13066	8729950	8945068	2019-05-22 00:00:00.000		SND	CIX	SS2						2019-09-04 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13067	8729958	8945076	2019-05-23 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	LOC						2019-08-06 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13068	8729962	8945080	2019-05-23 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	LOC						2019-08-06 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13069	8706235	8926828	2019-04-07 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	HO	SP			N		0.0		
13070	8707055	8927463	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13071	8706624	8927118	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	ES	SP			N		0.0		
13072	8619587	8863179	2019-04-01 00:00:00.000	2019-05-13 00:00:00.000	SND	CIX	JDV						2019-05-16 00:00:00.000	1230.0	O	T				I		2019-05-16 00:00:00.000	N			2019-06-17 00:00:00.000		N	RMV	HO	SP			N		0.0		
13073	8707077	8927482	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13074	8707523	8927883	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13075	8707095	8927497	2019-05-10 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13076	8706677	8927158	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	ES	SP			N		0.0		
13077	8707122	8927516	2019-05-10 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13078	8707544	8927902	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13079	8706704	8927179	2019-04-08 00:00:00.000	2019-05-07 00:00:00.000	SND	CIX	LOC						2019-07-16 00:00:00.000	1200.0														N	RMV	ES	SP			N		0.0		
13080	8730126	8945224	2019-05-22 00:00:00.000		SND	CIX	JCL						2019-08-29 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13081	8730141	8945237	2019-05-22 00:00:00.000		SND	CIX	JCL						2019-08-29 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13082	8707159	8927545	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13083	8707160	8927546	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13084	8707161	8927547	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13085	8707162	8927548	2019-05-13 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13086	8707164	8927550	2019-05-13 00:00:00.000	2019-05-16 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13087	8707188	8927574	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13088	8707191	8927577	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13089	8707194	8927580	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13090	8707197	8927583	2019-05-12 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13091	8708019	8928316	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13092	8708020	8928317	2019-05-11 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13093	8707208	8927594	2019-05-13 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13094	8708043	8928340	2019-05-14 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13095	8708044	8928341	2019-05-14 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13096	8708045	8928342	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13097	8708046	8928343	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13098	8708047	8928344	2019-05-12 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13099	8708048	8928345	2019-05-14 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13100	8708049	8928346	2019-05-12 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13101	8708050	8928347	2019-05-12 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13102	8708051	8928348	2019-05-12 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13103	8708053	8928350	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13104	8708054	8928351	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13105	8708056	8928353	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13106	8708057	8928354	2019-05-14 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	LOC						2019-07-23 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13107	8708058	8928355	2019-05-14 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	LOC						2019-07-23 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13108	8707641	8927985	2019-05-13 00:00:00.000	2019-06-26 00:00:00.000	SND	CIX	PSL						2019-07-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13109	8708070	8928367	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13110	8708072	8928369	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13111	8708074	8928371	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13112	8708075	8928372	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13113	8708080	8928377	2019-05-13 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	GT	SP			N		0.0		
13114	8708084	8928381	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13115	8708085	8928382	2019-05-12 00:00:00.000		SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13116	8708087	8928384	2019-05-12 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13117	8708089	8928386	2019-05-12 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13118	8708091	8928387	2019-05-13 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13119	8708093	8928388	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13120	8708094	8928389	2019-05-12 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13121	8707699	8928041	2019-05-13 00:00:00.000	2019-05-17 00:00:00.000	SND	CIX	ZZD						2019-07-09 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13122	8702508	8924015	2019-05-09 00:00:00.000	2019-05-28 00:00:00.000	SND	CIX	SS2						2019-07-24 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13123	8730150	8945244	2019-05-22 00:00:00.000		SND	CIX	JCL						2019-08-29 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13124	8730166	8945259	2019-05-22 00:00:00.000		SND	CIX	JCL						2019-08-29 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13125	8708257	8928496	2019-05-13 00:00:00.000	2019-05-28 00:00:00.000	SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13126	8708258	8928497	2019-05-13 00:00:00.000	2019-05-28 00:00:00.000	SND	CIX	SS2						2019-08-21 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13127	8730174	8945265	2019-05-22 00:00:00.000		SND	CIX	JCL						2019-08-29 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13128	8730358	8945412	2019-05-22 00:00:00.000		SND	CIX	JLR						2019-08-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13129	8711659	8931105	2019-05-14 00:00:00.000		SND	CIX	JLR						2019-08-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13130	8711694	8931137	2019-05-14 00:00:00.000		SND	CIX	PSL						2019-07-17 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13131	8730292	8945355	2019-05-22 00:00:00.000		SND	CIX	JLR						2019-08-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13132	8720985	8938183	2019-05-17 00:00:00.000		SND	CIX	OEA						2019-07-16 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13133	8711738	8931168	2019-05-14 00:00:00.000	2019-05-20 00:00:00.000	SND	CIX	CAB						2019-07-02 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13134	8710909	8930455	2019-05-15 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13135	8710946	8930484	2019-05-15 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13136	8676261	8904476	2019-04-27 00:00:00.000	2019-05-22 00:00:00.000	SND	CIX	JLR						2019-05-30 00:00:00.000	1230.0	O	T				I		2019-05-30 00:00:00.000	N			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
13137	8676263	8904477	2019-04-27 00:00:00.000	2019-05-22 00:00:00.000	SND	CIX	JLR						2019-05-30 00:00:00.000	1230.0	O	T				I		2019-05-30 00:00:00.000	N			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
13138	8676264	8904478	2019-04-27 00:00:00.000	2019-05-22 00:00:00.000	SND	CIX	JLR						2019-05-30 00:00:00.000	1230.0	O	T				I		2019-05-30 00:00:00.000	N			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
