	IDNCASE	ALIEN_CITY	ALIEN_STATE	NAT	LANG	CUSTODY	SITE_TYPE	E_28_DATE	ATTY_NBR	CASE_TYPE	UPDATE_SITE	LATEST_HEARING	LATEST_TIME	LATEST_CAL_TYPE	UP_BOND_DATE	UP_BOND_RSN	CORRECTIONAL_FAC	RELEASE_MONTH	RELEASE_YEAR	INMATE_HOUSING	DATE_OF_ENTRY	C_ASY_TYPE	C_BIRTHDATE	C_RELEASE_DATE	UPDATED_CITY	UPDATED_STATE	ADDRESS_CHANGEDON	ZBOND_MRG_FLAG	GENDER	DATE_DETAINED	DATE_RELEASED	LPR	DETENTION_DATE	DETENTION_LOCATION	DCO_LOCATION	DETENTION_FACILITY_TYPE	CASEPRIORITY_CODE	IDNPROCEEDING	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY_right	CASE_TYPE_right	NAT_right	LANG_right	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC_right	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED_right	DATE_RELEASED_right
13510	8961982	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-05-30 00:00:00.000		1/2002						M									8752141	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
13511	8960883	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									1/1986						F									8750855	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13512	8960884	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									1/2002						F									8750856	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13513	8960886	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									10/1982						F									8750858	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13514	8960887	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									10/2008															8750859	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13515	8960889	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									12/1973						M			0.0						8750861	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GP	SP			N		0.0		
13516	8960890	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									10/2009						F									8750862	2019-06-02 00:00:00.000	2019-06-05 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13517	8960895	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-27 00:00:00.000		11/1976						F									8750867	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13518	8960896	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-27 00:00:00.000		4/2002						F									8750868	2019-05-29 00:00:00.000		ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13519	8960897	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-27 00:00:00.000		6/1994						M									8750870	2019-05-29 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13520	8960898	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-27 00:00:00.000		1/2012						M									8750871	2019-05-29 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13521	8960906	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									3/1991						F									8750879	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13522	8960907	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-31 00:00:00.000		2/1985						M									8750880	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13523	8960909	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									2/2013						F									8750882	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13524	8960910	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-31 00:00:00.000		7/1985						F									8750883	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13525	8960911	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-31 00:00:00.000		7/2010						F									8750884	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13526	8960912	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									3/1991						M									8750885	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13527	8960914	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M									4/2013						M									8750887	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13528	8960916	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-30 00:00:00.000		8/1977						M									8750889	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
13529	8962937			ES	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-01 00:00:00.000		7/2008						M									8753539	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
13530	8962938	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-02 00:00:00.000		7/2017						M									8753540	2019-06-03 00:00:00.000	2019-06-11 00:00:00.000	ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13531	8962939			GT	SP	N	I			RMV	ELP	2019-07-29 00:00:00.000	1300.0	M							2019-06-02 00:00:00.000		5/1999						M									8753541	2019-06-04 00:00:00.000	2019-06-11 00:00:00.000	ELP	ENP	SBM						2019-07-29 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13532	8962947	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-21 00:00:00.000	1230.0	M							2019-05-29 00:00:00.000		10/1986						F									8753549	2019-06-04 00:00:00.000		SND	SYP	JLR						2019-10-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13533	8962948			HO	SP	N	I			RMV	ELP	2019-07-29 00:00:00.000	1300.0	M							2019-06-02 00:00:00.000		2/1983						M									8753550	2019-06-04 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-29 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13534	8962949	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-09-25 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		3/1990						M									8753551	2019-06-04 00:00:00.000		SND	CIX	PSL						2019-09-25 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13535	8962950			HO	SP	N	I			RMV	ELP	2019-07-29 00:00:00.000	1300.0	M							2019-06-02 00:00:00.000		4/2002						M									8753552	2019-06-04 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-29 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13536	8962951	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-08 00:00:00.000	1230.0	M							2019-06-02 00:00:00.000		5/1987						M									8753553	2019-06-04 00:00:00.000		SND	SYP	LOC						2019-10-08 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13537	8962952	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-08 00:00:00.000	1230.0	M							2019-06-02 00:00:00.000		1/2012						M									8753554	2019-06-04 00:00:00.000		SND	SYP	LOC						2019-10-08 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13538	8962953			GT	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-02 00:00:00.000		9/1983						M									8753555	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13539	8962954	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		4/1973						M									8753556	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13540	8962955	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-21 00:00:00.000	1230.0	M							2019-05-29 00:00:00.000		4/1981						M									8753557	2019-06-04 00:00:00.000		SND	SYP	JLR						2019-10-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13541	8962956			GT	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-02 00:00:00.000		7/2003						M									8753558	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
13542	8962957	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-02 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		5/1979						F									8753559	2019-06-04 00:00:00.000		SND	CIX	SS2						2019-10-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13543	8962958	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-10-21 00:00:00.000	1230.0	M							2019-05-29 00:00:00.000		6/2007						M									8753560	2019-06-04 00:00:00.000		SND	SYP	JLR						2019-10-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13544	8962959	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		3/2004						M									8753561	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13545	8962960	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-02 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		1/2011						F									8753562	2019-06-04 00:00:00.000		SND	CIX	SS2						2019-10-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13546	8962961	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-25 00:00:00.000	1230.0	M									12/1991						M									8753563	2019-06-04 00:00:00.000		SND	CIX	PSL						2019-09-25 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13547	8962962	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-02 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		8/2003						F									8753564	2019-06-04 00:00:00.000		SND	CIX	SS2						2019-10-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13548	8962963	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-01 00:00:00.000	1230.0	M							2019-05-30 00:00:00.000		2/1992						M									8753565	2019-06-04 00:00:00.000		SND	CIX	LOC						2019-10-01 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13549	8962964	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		12/1988						M									8753566	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13550	8962965	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-01 00:00:00.000	1230.0	M							2019-05-30 00:00:00.000		9/2013						M									8753567	2019-06-04 00:00:00.000		SND	CIX	LOC						2019-10-01 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13551	8962966	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		4/1991						F									8753568	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13552	8962968	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		2/2006						M									8753570	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13553	8962969	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-25 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		6/1989						M									8753571	2019-06-04 00:00:00.000		SND	CIX	PSL						2019-09-25 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13554	8962970	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		10/2016						F									8753572	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13555	8962971	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-25 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		4/2008						F									8753573	2019-06-04 00:00:00.000		SND	CIX	PSL						2019-09-25 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13556	8962972	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-01 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		6/1991						F									8753574	2019-06-04 00:00:00.000		SND	CIX	LOC						2019-10-01 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13557	8962973	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-01 00:00:00.000	1230.0	M							2019-05-31 00:00:00.000		4/2015						M									8753575	2019-06-04 00:00:00.000		SND	CIX	LOC						2019-10-01 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13558	8962974	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-30 00:00:00.000		12/1977						F									8753576	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13559	8962975	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-09-19 00:00:00.000	1230.0	M							2019-05-30 00:00:00.000		3/2005						F									8753577	2019-06-04 00:00:00.000		SND	CIX	JDV						2019-09-19 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13560	8962976	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-02 00:00:00.000	1230.0	M							2019-06-01 00:00:00.000		4/1984						M									8753578	2019-06-04 00:00:00.000		SND	CIX	SS2						2019-10-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13561	8962977	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-10-21 00:00:00.000	1230.0	M							2019-05-29 00:00:00.000		1/1984						M									8753579	2019-06-04 00:00:00.000		SND	SYP	JLR						2019-10-21 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13562	8962325	See Remarks	FA	EK	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-01 00:00:00.000		1/1988						F									8752610	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	EK	SP			N		0.0		
13563	8962333	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-10-29 00:00:00.000	830.0	M							2019-06-01 00:00:00.000		11/2008						M									8752624	2019-06-03 00:00:00.000		ELP	ENP	GRG						2019-10-29 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
13564	8963797	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-29 00:00:00.000	1300.0	M							2019-06-03 00:00:00.000		4/1991						F									8754684	2019-06-04 00:00:00.000		ELP	ENP	SBM						2019-07-29 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13565	8963800	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-11-04 00:00:00.000	1300.0	M							2019-06-03 00:00:00.000		10/2009						F									8754687	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-11-04 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13566	8963812	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-07-29 00:00:00.000	1300.0	M							2019-06-03 00:00:00.000		7/2010						F									8754703	2019-06-04 00:00:00.000		ELP	ENP	SBM						2019-07-29 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13567	8963816	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-11-04 00:00:00.000	1300.0	M							2019-06-03 00:00:00.000		7/2005						M									8754708	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-11-04 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13568	8963824	See Remarks	FA	GT	SP	N	I			RMV	ELP	2019-11-04 00:00:00.000	1300.0	M							2019-06-03 00:00:00.000		11/2003						F									8754721	2019-06-04 00:00:00.000		ELP	ENP	GRG						2019-11-04 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
13569	8964227			ES	SP	N	I			RMV	SND	2019-10-16 00:00:00.000	1230.0	M							2019-06-03 00:00:00.000		6/1998						M									8755304	2019-06-04 00:00:00.000		SND	SYP	PSL						2019-10-16 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13570	8928333			ES	SP	N	I			RMV	SND	2019-07-29 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		6/2001						F									8708036	2019-05-12 00:00:00.000		SND	SYP	JLR						2019-07-29 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
13571	8928334	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-30 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		8/2013						M									8708037	2019-05-11 00:00:00.000	2019-06-04 00:00:00.000	SND	SYP	LOC						2019-07-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13572	8928335	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-30 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		5/2015						F									8708038	2019-05-12 00:00:00.000	2019-06-04 00:00:00.000	SND	SYP	LOC						2019-07-30 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
13573	8928336			GT	SP	N	I			RMV	SND	2019-08-07 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		3/1995						F									8708039	2019-05-12 00:00:00.000		SND	SYP	PSL						2019-08-07 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13574	8928337			GT	SP	N	I			RMV	SND	2019-08-07 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		6/2017						F									8708040	2019-05-12 00:00:00.000		SND	SYP	PSL						2019-08-07 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13575	8928338			GT	SP	N	I			RMV	SND	2019-08-07 00:00:00.000	1230.0	M							2019-05-11 00:00:00.000		3/2015						F									8708041	2019-05-12 00:00:00.000		SND	SYP	PSL						2019-08-07 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
13576	8928340	See Remarks	FA	HO	SP	N	I			RMV	SND												2/1989						F									8708043	2019-05-14 00:00:00.000	2019-06-13 00:00:00.000	SND	CIX	JDV						2019-06-27 00:00:00.000	1230.0	W	T						2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	HO	SP			N		0.0		
13577	8960919	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M							2019-05-30 00:00:00.000		7/2002						F									8750892	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
13578	8960920	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									12/1987						M									8750893	2019-06-02 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13579	8960921	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-30 00:00:00.000		1/1985						M									8750894	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13580	8960922	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									7/2006						M									8750895	2019-06-02 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13581	8960923	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-30 00:00:00.000		6/2011						F									8750896	2019-06-02 00:00:00.000	2019-06-07 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
13582	8960925	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									8/1994						M									8750898	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13583	8960927	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-30 00:00:00.000		3/1984						F									8750900	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
13584	8960928	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									5/2013						M									8750901	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13585	8960929	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-23 00:00:00.000	830.0	M							2019-05-30 00:00:00.000		8/2005						F									8750902	2019-06-02 00:00:00.000	2019-06-12 00:00:00.000	ELP	ENP	SBM						2019-07-23 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
13586	8960931	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									2/1977						M									8750904	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
13587	8960932	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-10-28 00:00:00.000	1300.0	M									3/2005						F									8750905	2019-06-02 00:00:00.000		ELP	ENP	GRG						2019-10-28 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
